time,x,y,yaw,v_lin,v_ang,min_scan
194.401672058,-0.4706172099969947,-1.6187045851537465,-1.7344500590427592,0.13369214012204367,-0.3402085257207224,0.34313830733299255
194.432691234,-0.4710628145814345,-1.6213474245745396,-1.7412111096627934,0.1340424047565847,-0.33781297550646777,0.34313830733299255
194.456484431,-0.4715274117810071,-1.6239940216882438,-1.7479248048486409,0.13438815647361935,-0.33544829030434653,0.34313830733299255
194.485015818,-0.472010661744161,-1.6266445720141223,-1.754212592817953,0.1347294544741473,-0.30412732030155604,0.35233065485954285
194.51226509,-0.47251115876135663,-1.6292978634941668,-1.760258722383854,0.13503494862998622,-0.30210416207276475,0.35233065485954285
194.53640631,-0.4730287361429236,-1.631953726069658,-1.7662668270037765,0.13531998901950004,-0.30021646046333633,0.35233065485954285
194.562691103,-0.4735633224068346,-1.6346119665824574,-1.7722376059638798,0.13560143587199036,-0.29835255732294935,0.35233065485954285
194.590836987,-0.4741148515367177,-1.637272427614309,-1.7781715273373406,0.1358793554286919,-0.2965120139756401,0.35233065485954285
194.61732463,-0.47468278198398245,-1.6399347753936835,-1.783647846279915,0.13615379193527843,-0.26649291381544093,0.3658146262168884
194.647953744,-0.4752659880838561,-1.642599013372612,-1.7889456201461276,0.13638994897071655,-0.26471044619834194,0.3658146262168884
194.67255134,-0.47586422993121064,-1.6452644763179722,-1.7942098069834274,0.13661092629106975,-0.2630425521304972,0.3658146262168884
194.700974825,-0.47647742883780925,-1.6479310153711022,-1.799441061745223,0.1368287694701209,-0.261398313947801,0.3658146262168884
194.73178527,-0.47710551120215955,-1.6505985074203446,-1.804639849344941,0.13704353889831822,-0.2597772758581323,0.3658146262168884
194.759168303,-0.47774872767663046,-1.6532667526963456,-1.8101539530263004,0.13725527717927122,-0.2829880540248122,0.36472880840301514
194.788509059,-0.4784080634533367,-1.655935900391696,-1.8157805608370226,0.13749277345702637,-0.28114620529908824,0.36472880840301514
194.810563874,-0.4790835608274187,-1.6586060697769676,-1.8213690832997786,0.13773921256614585,-0.27923500247877164,0.36472880840301514
194.836214075,-0.4797751946004065,-1.6612773818469644,-1.826917991718399,0.13798211441891084,-0.27735123203615614,0.36472880840301514
194.864206261,-0.48048281669103515,-1.6639494567277409,-1.8324297670238459,0.1382213359516271,-0.27549600347877223,0.36472880840301514
194.885992813,-0.48120617795815823,-1.666621714419146,-1.8378525743216676,0.13845710715525428,-0.2693576254121456,0.36959096789360046
194.910407456,-0.48194518117412793,-1.6692946823104784,-1.8432060132742403,0.1386851800376121,-0.26748464968579294,0.36959096789360046
194.935744309,-0.482699698686747,-1.6719681684649395,-1.8485210752366321,0.13890712915411996,-0.26566196344970516,0.36959096789360046
194.959940392,-0.4834695213752271,-1.6746416099931218,-1.8538020307757066,0.13912552923596166,-0.26386842250436643,0.36959096789360046
194.982988791,-0.48425467481409185,-1.6773153072796536,-1.8590458142654902,0.1393407741172581,-0.2621007926461635,0.36959096789360046
195.00937846,-0.4850544914652802,-1.6799890810732099,-1.8637037519651651,0.13955257912847685,-0.2210021204572527,0.383609414100647
195.040483788,-0.48586709980479537,-1.6826622828744315,-1.8681001889356783,0.13971555237421995,-0.21969070691410458,0.383609414100647
195.062998796,-0.48669226680077243,-1.6853346333746206,-1.8724735721948416,0.13985660828605972,-0.21855565782585873,0.383609414100647
195.088552006,-0.48752991558918174,-1.688006013693208,-1.876824567788088,0.13999550104664138,-0.2174380151790579,0.383609414100647
195.115863885,-0.4883799812701662,-1.6906763444355795,-1.8811535150798622,0.14013229116898174,-0.2163372920588189,0.383609414100647
195.138721576,-0.48924294154027187,-1.6933449572037123,-1.8863016648480628,0.1402670088761937,-0.2864537365733427,0.4002569615840912
195.166746223,-0.4901222264913526,-1.6960129811137317,-1.8919978230055556,0.14046931708051602,-0.2847212849444975,0.4002569615840912
195.190307896,-0.49101812683303525,-1.6986803815480735,-1.8976541283353845,0.1407166244355551,-0.28260348619883496,0.4002569615840912
195.216198188,-0.4919306245445811,-1.70134730840095,-1.9032686421570253,0.14096026978993592,-0.2805170467232891,0.4002569615840912
195.245901825,-0.49285960696457726,-1.7040136254755267,-1.9088420193768487,0.14120007330529205,-0.2784635065709625,0.4002569615840912
195.270564043,-0.49380559402689644,-1.7066789734147185,-1.9150077894443787,0.14143609388206357,-0.31863440861298636,0.4093341529369354
195.298825794,-0.49477032896513834,-1.7093435453629455,-1.9213352861855288,0.14172077491672042,-0.31612377300122874,0.4093341529369354
195.324157198,-0.49575388825157746,-1.7120075454086232,-1.9276105119042974,0.14201842216845506,-0.3134987867996145,0.4093341529369354
195.350760047,-0.49675614281128,-1.7146708380942581,-1.9338339952807515,0.14231129833284228,-0.310915877369181,0.4093341529369354
195.377516985,-0.49777695162599256,-1.7173332576734266,-1.9400065703587706,0.1425994506046635,-0.30837462851385344,0.4093341529369354
195.402116655,-0.49881490327456685,-1.7199957400415133,-1.9443018194857216,0.1428829541227472,-0.15495847336871688,0.40073907375335693
195.429252955,-0.49986254942292185,-1.7226569019936027,-1.9473810468354984,0.14301059485006817,-0.15385057775653183,0.40073907375335693
195.456542282,-0.5009186459941235,-1.725315514263902,-1.950453880743546,0.14303733414546826,-0.153618486202349,0.40073907375335693
195.482602242,-0.5019830862866395,-1.727971331887817,-1.953522404701369,0.14306339716174676,-0.15339226460634417,0.40073907375335693
195.515124739,-0.5030558664336819,-1.7306243726832986,-1.9565862538164398,0.14308897494714756,-0.15317025472022072,0.40073907375335693
195.54251756,-0.5041365033614337,-1.733274792763144,-1.959183074415477,0.14311403341746853,-0.12212261414063667,0.4195064306259155
195.573837401,-0.5052235798611198,-1.735922338111854,-1.9616277437368723,0.14310030198441126,-0.12224578297805785,0.4195064306259155
195.607017552,-0.5063169294751613,-1.7385667261818818,-1.964077161679571,0.14307388432399648,-0.12248274529774283,0.4195064306259155
195.633793926,-0.5074165773879431,-1.741207992232972,-1.9665307956883045,0.14304778968021736,-0.12271681021973632,0.4195064306259155
195.665020251,-0.5085224994170539,-1.743846048578296,-1.968989300740762,0.14302196953277502,-0.12294841293908518,0.4195064306259155
195.691479811,-0.5096353770339882,-1.7464806235790913,-1.9721745333185157,0.14299648425719624,-0.1747591363526738,0.42965948581695557
195.721720136,-0.5107575514241267,-1.749111873589903,-1.9756638457235403,0.14303108193463032,-0.17443300727987493,0.42965948581695557
195.751790221,-0.5118893607914301,-1.751740302781775,-1.9791418240274539,0.14309072364149245,-0.17387080496822477,0.42965948581695557
195.777898301,-0.5130307356491982,-1.7543658062975505,-1.9826093087423762,0.1431492558364056,-0.17331906126755536,0.42965948581695557
195.809670741,-0.5141816779284386,-1.7569884507893159,-1.9860653919887272,0.14320675425825158,-0.1727770622606719,0.42965948581695557
195.836769791,-0.5153431219380112,-1.7596072307900643,-1.9909413971546048,0.1432631350500202,-0.2866322845520676,0.4292586147785187
195.86446017,-0.5165206516084185,-1.762222964650403,-1.9966429789459081,0.14343691156391003,-0.2849973421165089,0.4292586147785187
195.891999717,-0.5177149057391974,-1.7648360824603735,-2.00230197735078,0.14367871002196608,-0.28272242842478335,0.4292586147785187
195.919705065,-0.5189256858432756,-1.7674463143212824,-2.007920611786087,0.14391662576027642,-0.28048404454838993,0.4292586147785187
195.946113659,-0.5201533391155979,-1.7700546248026616,-2.0134884215730935,0.144150859527592,-0.2782803017768475,0.4292586147785187
195.970380956,-0.5213972534808003,-1.7726603143085224,-2.018816143794011,0.1443804540873117,-0.26097850878496576,0.42722347378730774
195.993224992,-0.5226565002910898,-1.7752630709442148,-2.0240006051845616,0.14458980573710534,-0.2590280202932238,0.42722347378730774
196.01859672,-0.5239310040713149,-1.7778630297694051,-2.0291462646431335,0.1447869647810407,-0.2571911279484501,0.42722347378730774
196.04225296,-0.5252203831509681,-1.7804595390867723,-2.0342594245203793,0.1449805598607412,-0.255387440368669,0.42722347378730774
196.068438947,-0.5265247736571762,-1.7830530310738608,-2.0393352084148098,0.14517116478440784,-0.2536116114835653,0.42722347378730774
196.093632021,-0.5278448900554471,-1.785642282120084,-2.0455450767024295,0.14535833171436252,-0.33120636209758814,0.43584007024765015
196.120063147,-0.5291847449425517,-1.7882282867537842,-2.0521174389614054,0.14563908344289445,-0.3284818887423444,0.43584007024765015
196.147691461,-0.5305443673700835,-1.7908109354646315,-2.0586298636383327,0.14594938348029274,-0.3254706724383969,0.43584007024765015
196.171722423,-0.5319234459082601,-1.7933898248067133,-2.0650860211144106,0.14625426828871468,-0.3225120066410204,0.43584007024765015
196.196029815,-0.533321936586053,-1.795965075884656,-2.0714838932067945,0.14655406977954755,-0.3196026704240954,0.43584007024765015
196.226215758,-0.5347401247108352,-1.7985357632070078,-2.0786556126326756,0.14684860182239134,-0.38113653519501095,0.43521204590797424
196.246433746,-0.536180917404193,-1.8011016112401046,-2.0862228907056717,0.14720678703490364,-0.37767074490641506,0.43521204590797424
196.275410559,-0.5376453554950803,-1.8036642379232721,-2.093704520161959,0.14759725754593944,-0.3738925629727855,0.43521204590797424
196.298770523,-0.5391326818783442,-1.806222516562377,-2.101112002501831,0.14798002300810964,-0.3701889348582556,0.43521204590797424
196.326112158,-0.54064247493334,-1.8087759140270534,-2.10845027587188,0.1483561284194579,-0.3665497492203226,0.43521204590797424
196.356821994,-0.5421744383272319,-1.8113279155412887,-2.113534347816865,0.14872602133593205,-0.17918437588791802,0.4375246465206146
196.38065735,-0.5437168623343949,-1.8138749067780513,-2.117087681114145,0.14890859240495047,-0.17739883415718793,0.4375246465206146
196.410240391,-0.5452691102404873,-1.8164177392253849,-2.120625853606725,0.14896428568729192,-0.17685415678298175,0.4375246465206146
196.435176983,-0.5468309014179952,-1.8189559976119078,-2.1241533970249207,0.1490184766140601,-0.17632417236302325,0.4375246465206146
196.460241345,-0.5484021843352029,-1.8214896435018209,-2.1276705329272327,0.14907157589352238,-0.1758048641967516,0.4375246465206146
196.487338021,-0.5499831369324334,-1.8240184964135262,-2.1314357890591653,0.1491236022829412,-0.1937473056477321,0.43600550293922424
196.513103469,-0.5515745708569331,-1.82654242923121,-2.1352980868526124,0.14919595711671008,-0.1930446210751823,0.43600550293922424
196.543455142,-0.5531765738282016,-1.8290615485868291,-2.1391449658421475,0.149276121090125,-0.19226609690693738,0.43600550293922424
196.567191412,-0.5547891278134564,-1.8315758930306154,-2.142975775104055,0.1493547715256227,-0.19150227168303824,0.43600550293922424
196.590913466,-0.556412081098602,-1.8340852836358887,-2.1467923469573167,0.1494318472715861,-0.19075373927485598,0.43600550293922424
196.617123217,-0.5580447825779823,-1.8365907248215179,-2.1494750134073395,0.14950751334250612,-0.10162823327199458,0.4318636953830719
196.642270444,-0.559682514609811,-1.8390920926318644,-2.151510745373169,0.14948904055991363,-0.10180419444561713,0.4318636953830719
196.664849763,-0.5613246158974865,-1.841588995360658,-2.153559203643562,0.14941686893301664,-0.10249166023382343,0.4318636953830719
196.689657073,-0.5629710592472531,-1.8440813276707855,-2.155621249439394,0.14934564092339286,-0.10317013767003905,0.4318636953830719
196.712678241,-0.5646218776068899,-1.8465690769200884,-2.157696689271615,0.14927543656053643,-0.10383886441865697,0.4318636953830719
196.739507235,-0.5662775929592606,-1.849051820308202,-2.1603921183069383,0.14920623964993496,-0.14779288363228185,0.4469216763973236
196.762784032,-0.5679403279392964,-1.8515293949892655,-2.163351276030473,0.1491882698111624,-0.1479762198334771,0.4469216763973236
196.79066544,-0.5696104066936868,-1.8540020673270419,-2.1663100788035545,0.14919199246801185,-0.14793823963702124,0.4469216763973236
196.816633548,-0.5712878331475277,-1.856469846521021,-2.169268159921978,0.149195519356482,-0.147902256771244,0.4469216763973236
196.843924408,-0.5729725868913624,-1.8589327053778792,-2.1722255995021773,0.14919881679951175,-0.14786861480584013,0.4469216763973236
196.874014361,-0.5746642278250361,-1.861390910716225,-2.174654101324808,0.14920189164033815,-0.1071959109036666,0.44549551606178284
196.895897774,-0.5763608522868813,-1.863844795964192,-2.17680547967255,0.14916101191300157,-0.10761036264318355,0.44549551606178284
196.924690552,-0.578062063348259,-1.8662940024292676,-2.178969359671927,0.1490970480487519,-0.10825884870307904,0.44549551606178284
196.950769608,-0.5797678633260538,-1.8687384755552554,-2.181146040639113,0.14903400891412844,-0.10889795957369301,0.44549551606178284
196.977437519,-0.5814782815986144,-1.8711782007975695,-2.18333532987593,0.14897192297276263,-0.10952740667564449,0.44549551606178284
197.006349571,-0.5831927448928571,-1.8736141987021977,-2.18447580884448,0.14891077400420727,-0.03300414340213245,0.43823614716529846
197.030660259,-0.5849071339373927,-1.876046227470409,-2.185162051374117,0.14876265698013924,-0.03445745825534031,0.43823614716529846
197.058581242,-0.5866211351755755,-1.8784740760282734,-2.1858840028718487,0.14857692889673757,-0.036279810468258976,0.43823614716529846
197.085989111,-0.5883348186678321,-1.880897666302939,-2.1866418774779235,0.1483941673571465,-0.03807305512346625,0.43823614716529846
197.110355343,-0.5900483999260164,-1.883317137206223,-2.187433324771247,0.14821439713905704,-0.039836949111364636,0.43823614716529846
197.140066956,-0.5917625524420342,-1.88573163611476,-2.1890551193894923,0.14803740919386854,-0.09118586473371981,0.4429525136947632
197.164267707,-0.593479742465844,-1.8881411495484177,-2.1908983625228764,0.14792919185140363,-0.09227063378909901,0.4429525136947632
197.189840884,-0.5952002754662843,-1.8905459106215887,-2.1927609005035635,0.14783927431913924,-0.09317196581305989,0.4429525136947632
197.223018861,-0.5969243232195796,-1.892946084081018,-2.1946402855810034,0.14775089871008618,-0.09405784162865963,0.4429525136947632
197.247926499,-0.598651928833508,-1.8953416556711586,-2.196536277139048,0.14766384440196845,-0.09493047274322074,0.4429525136947632
197.281702959,-0.6003820611970139,-1.8977369268718771,-2.1955580666683914,0.1475780914246272,0.08622448298863711,0.4357461929321289
197.304680916,-0.6021030308074496,-1.9001276561831404,-2.1938901459782154,0.14725409914220222,0.08308176176608184,0.4357461929321289
197.331151597,-0.6038157242066273,-1.9025150962341122,-2.192294983194181,0.14687338580419151,0.07938884699705498,0.4357461929321289
197.356457342,-0.605520331027121,-1.9048991009271055,-2.1907725850011626,0.14649893653260193,0.07575669359562634,0.4357461929321289
197.382035698,-0.6072173172016405,-1.9072799356659944,-2.1893181624087967,0.14613076570668682,0.07218544102870861,0.4357461929321289
197.414003895,-0.60890752884252,-1.9096525298784781,-2.1908617376557014,0.14576844932676636,-0.11562742593547048,0.4415982961654663
197.436662874,-0.6106031891908178,-1.9120215358992148,-2.193194659430174,0.14565484534454498,-0.11675927372788704,0.4415982961654663
197.461399992,-0.612303743996083,-1.9143856766172984,-2.1955385362194444,0.1456063814179842,-0.11724212465074016,0.4415982961654663
197.488744823,-0.6140092607636927,-1.916745004126414,-2.197892394523816,0.1455587540206693,-0.11771664113878626,0.4415982961654663
197.5094152,-0.6157198655105102,-1.9190996593599732,-2.200254200250165,0.14551187537819033,-0.1181836977265391,0.4415982961654663
197.537101311,-0.6174356341613384,-1.9214499212614706,-2.202256315032127,0.14551652258916192,-0.08165863253845651,0.42846372723579407
197.561487461,-0.6191532301567985,-1.923796402930391,-2.2030842616169566,0.14538935982830736,-0.04146874940439567,0.42846372723579407
197.58421588,-0.6208708663033131,-1.9261387965867127,-2.2039428935742396,0.14521594015111106,-0.0430941369390652,0.42846372723579407
197.610817356,-0.6225885247865064,-1.9284769292698962,-2.204833596847037,0.14504510742767707,-0.044695278068154584,0.42846372723579407
197.634052886,-0.6243063058000997,-1.9308107916531174,-2.205755864339189,0.14487699305973933,-0.046270941235420825,0.42846372723579407
197.662716863,-0.6260243313410018,-1.9331403573955988,-2.2068103859645287,0.14471155487179033,-0.05794075753725712,0.4364760220050812
